1, 1, 2, 7, 3, 30, 0.074804, 
1, 1, 2, 8, 3, 34, 0.025292, 
1, 1, 2, 9, 3, 65, 0.025292, 
1, 1, 2, 1, 4, 7, 0.057301, 
1, 1, 2, 2, 4, 12, 0.057301, 
1, 1, 2, 3, 4, 26, 0.079808, 
1, 1, 2, 4, 4, 34, 0.126343, 
1, 1, 2, 5, 4, 37, 0.083117, 
1, 1, 2, 6, 4, 38, 0.057301, 
1, 1, 2, 7, 4, 58, 0.074804, 
1, 1, 2, 8, 4, 74, 0.074804, 
1, 1, 2, 9, 4, 74, 0.025292, 
1, 1, 2, 1, 5, 3, 0.078029, 
1, 1, 2, 2, 5, 14, 0.025292, 
1, 1, 2, 3, 5, 14, 0.057301, 
1, 1, 2, 4, 5, 30, 0.074804, 
1, 1, 2, 5, 5, 32, 0.074804, 
1, 1, 2, 6, 5, 56, 0.126343, 
1, 1, 2, 7, 5, 79, 0.074804, 
1, 1, 2, 8, 5, 74, 0.074804, 
1, 1, 2, 9, 5, 119, 0.057301, 
1, 1, 2, 1, 6, 3, 0.078029, 
1, 1, 2, 2, 6, 28, 0.078029, 
1, 1, 2, 3, 6, 11, 0.078029, 
1, 1, 2, 4, 6, 46, 0.078029, 
1, 1, 2, 5, 6, 22, 0.078029, 
1, 1, 2, 6, 6, 92, 0.126343, 
1, 1, 2, 7, 6, 58, 0.074804, 
1, 1, 2, 8, 6, 74, 0.074804, 
1, 1, 2, 9, 6, 92, 0.025292, 
1, 1, 2, 1, 7, 5, 0.078029, 
1, 1, 2, 2, 7, 22, 0.074804, 
1, 1, 2, 3, 7, 23, 0.057301, 
1, 1, 2, 4, 7, 30, 0.083117, 
1, 1, 2, 5, 7, 27, 0.079808, 
1, 1, 2, 6, 7, 80, 0.136927, 
1, 1, 2, 7, 7, 23, 0.025292, 
1, 1, 2, 8, 7, 82, 0.074804, 
1, 1, 2, 9, 7, 65, 0.057301, 
1, 1, 2, 1, 8, 3, 0.078029, 
1, 1, 2, 2, 8, 10, 0.078029, 
1, 1, 2, 3, 8, 32, 0.078029, 
1, 1, 2, 4, 8, 38, 0.057301, 
1, 1, 2, 5, 8, 67, 0.057301, 
1, 1, 2, 6, 8, 62, 0.057301, 
1, 1, 2, 7, 8, 58, 0.057301, 
1, 1, 2, 8, 8, 66, 0.057301, 
1, 1, 2, 9, 8, 56, 0.057301, 
1, 1, 2, 1, 9, 5, 0.079808, 
1, 1, 2, 2, 9, 18, 0.078029, 
1, 1, 2, 3, 9, 20, 0.078029, 
1, 1, 2, 4, 9, 50, 0.057301, 
1, 1, 2, 5, 9, 37, 0.078029, 
1, 1, 2, 6, 9, 56, 0.057301, 
1, 1, 2, 7, 9, 65, 0.057301, 
1, 1, 2, 8, 9, 66, 0.025292, 
1, 1, 2, 9, 9, 110, 0.057301, 
1, 1, 2, 1, 10, 5, 0.079808, 
1, 1, 2, 2, 10, 4, 0.078029, 
1, 1, 2, 3, 10, 23, 0.078029, 
1, 1, 2, 4, 10, 42, 0.078029, 
1, 1, 2, 5, 10, 57, 0.136927, 
1, 1, 2, 6, 10, 80, 0.057301, 
1, 1, 2, 7, 10, 44, 0.057301, 
1, 1, 2, 8, 10, 186, 0.025292, 
1, 1, 2, 9, 10, 128, 0.025292, 
1, 1, 2, 1, 11, 5, 0.079808, 
1, 1, 2, 2, 11, 18, 0.078029, 
1, 1, 2, 3, 11, 17, 0.078029, 
1, 1, 2, 4, 11, 26, 0.078029, 
1, 1, 2, 5, 11, 47, 0.136927, 
1, 1, 2, 6, 11, 74, 0.025292, 
1, 1, 2, 7, 11, 58, 0.078029, 
1, 1, 2, 8, 11, 58, 0.070835, 
1, 1, 2, 9, 11, 83, 0.126343, 
1, 1, 2, 1, 12, 4, 0.078029, 
1, 1, 2, 2, 12, 16, 0.078029, 
1, 1, 2, 3, 12, 32, 0.078029, 
1, 1, 2, 4, 12, 22, 0.078029, 
1, 1, 2, 5, 12, 52, 0.057301, 
1, 1, 2, 6, 12, 56, 0.078029, 
1, 1, 2, 7, 12, 100, 0.062307, 
1, 1, 2, 8, 12, 170, 0.025292, 
1, 1, 2, 9, 12, 110, 0.025292, 
1, 1, 2, 1, 13, 3, 0.078029, 
1, 1, 2, 2, 13, 8, 0.147427, 
1, 1, 2, 3, 13, 20, 0.078029, 
1, 1, 2, 4, 13, 26, 0.078029, 
1, 1, 2, 5, 13, 67, 0.078029, 
1, 1, 2, 6, 13, 98, 0.074804, 
1, 1, 2, 7, 13, 58, 0.057301, 
1, 1, 2, 8, 13, 114, 0.074804, 
1, 1, 2, 9, 13, 209, 0.078029, 
1, 1, 2, 1, 14, 4, 0.078029, 
1, 1, 2, 2, 14, 10, 0.078029, 
1, 1, 2, 3, 14, 29, 0.078029, 
1, 1, 2, 4, 14, 54, 0.126343, 
1, 1, 2, 5, 14, 52, 0.078029, 
1, 1, 2, 6, 14, 92, 0.078029, 
1, 1, 2, 7, 14, 100, 0.025292, 
1, 1, 2, 8, 14, 154, 0.126343, 
1, 1, 2, 9, 14, 128, 0.025292, 
1, 1, 2, 1, 15, 6, 0.136927, 
1, 1, 2, 2, 15, 20, 0.136927, 
1, 1, 2, 3, 15, 23, 0.078029, 
1, 1, 2, 4, 15, 62, 0.083117, 
1, 1, 2, 5, 15, 47, 0.078029, 
1, 1, 2, 6, 15, 56, 0.078029, 
1, 1, 2, 7, 15, 86, 0.074804, 
1, 1, 2, 8, 15, 58, 0.057301, 
1, 1, 2, 9, 15, 173, 0.057301, 
1, 1, 3, 1, 1, 5, 0.025292, 
1, 1, 3, 2, 1, 7, 0.025292, 
1, 1, 3, 3, 1, 9, 0.025292, 
1, 1, 3, 4, 1, 11, 0.057301, 
1, 1, 3, 5, 1, 13, 0.057301, 
1, 1, 3, 6, 1, 33, 0.057301, 
1, 1, 3, 7, 1, 17, 0.025292, 
1, 1, 3, 8, 1, 19, 0.025292, 
1, 1, 3, 9, 1, 21, 0.062307, 
1, 1, 3, 1, 2, 4, 0.136927, 
1, 1, 3, 2, 2, 7, 0.057301, 
1, 1, 3, 3, 2, 18, 0.057301, 
1, 1, 3, 4, 2, 19, 0.025292, 
1, 1, 3, 5, 2, 23, 0.025292, 
1, 1, 3, 6, 2, 45, 0.025292, 
1, 1, 3, 7, 2, 24, 0.025292, 
1, 1, 3, 8, 2, 27, 0.025292, 
1, 1, 3, 9, 2, 48, 0.025292, 
1, 1, 3, 1, 3, 4, 0.136927, 
1, 1, 3, 2, 3, 13, 0.136927, 
1, 1, 3, 3, 3, 21, 0.025292, 
1, 1, 3, 4, 3, 19, 0.057301, 
1, 1, 3, 5, 3, 38, 0.083117, 
1, 1, 3, 6, 3, 27, 0.074804, 
1, 1, 3, 7, 3, 66, 0.074804, 
1, 1, 3, 8, 3, 51, 0.074804, 
1, 1, 3, 9, 3, 84, 0.057301, 
1, 1, 3, 1, 4, 4, 0.136927, 
1, 1, 3, 2, 4, 9, 0.025292, 
1, 1, 3, 3, 4, 27, 0.083117, 
1, 1, 3, 4, 4, 23, 0.057301, 
1, 1, 3, 5, 4, 23, 0.025292, 
1, 1, 3, 6, 4, 15, 0.057301, 
1, 1, 3, 7, 4, 45, 0.057301, 
1, 1, 3, 8, 4, 43, 0.074804, 
1, 1, 3, 9, 4, 75, 0.025292, 
1, 1, 3, 1, 5, 7, 0.136927, 
1, 1, 3, 2, 5, 21, 0.078029, 
1, 1, 3, 3, 5, 12, 0.025292, 
1, 1, 3, 4, 5, 15, 0.025292, 
1, 1, 3, 5, 5, 63, 0.083117, 
1, 1, 3, 6, 5, 57, 0.074804, 
1, 1, 3, 7, 5, 38, 0.025292, 
1, 1, 3, 8, 5, 51, 0.074804, 
1, 1, 3, 9, 5, 48, 0.025292, 
1, 1, 3, 1, 6, 4, 0.078029, 
1, 1, 3, 2, 6, 17, 0.078029, 
1, 1, 3, 3, 6, 9, 0.083117, 
1, 1, 3, 4, 6, 19, 0.057301, 
1, 1, 3, 5, 6, 68, 0.083117, 
1, 1, 3, 6, 6, 57, 0.126343, 
1, 1, 3, 7, 6, 73, 0.074804, 
1, 1, 3, 8, 6, 83, 0.074804, 
1, 1, 3, 9, 6, 84, 0.057301, 
1, 1, 3, 1, 7, 4, 0.078029, 
1, 1, 3, 2, 7, 5, 0.078029, 
1, 1, 3, 3, 7, 15, 0.078029, 
1, 1, 3, 4, 7, 35, 0.079808, 
1, 1, 3, 5, 7, 33, 0.074804, 
1, 1, 3, 6, 7, 69, 0.057301, 
1, 1, 3, 7, 7, 52, 0.057301, 
1, 1, 3, 8, 7, 59, 0.025292, 
1, 1, 3, 9, 7, 93, 0.025292, 
1, 1, 3, 1, 8, 4, 0.078029, 
1, 1, 3, 2, 8, 17, 0.078029, 
1, 1, 3, 3, 8, 27, 0.057301, 
1, 1, 3, 4, 8, 11, 0.025292, 
1, 1, 3, 5, 8, 53, 0.136927, 
1, 1, 3, 6, 8, 75, 0.057301, 
1, 1, 3, 7, 8, 52, 0.025292, 
1, 1, 3, 8, 8, 83, 0.126343, 
1, 1, 3, 9, 8, 111, 0.025292, 
1, 1, 3, 1, 9, 4, 0.078029, 
1, 1, 3, 2, 9, 15, 0.078029, 
1, 1, 3, 3, 9, 21, 0.078029, 
1, 1, 3, 4, 9, 59, 0.057301, 
1, 1, 3, 5, 9, 83, 0.057301, 
1, 1, 3, 6, 9, 39, 0.074804, 
1, 1, 3, 7, 9, 59, 0.079808, 
1, 1, 3, 8, 9, 139, 0.057301, 
1, 1, 3, 9, 9, 66, 0.025292, 
1, 1, 3, 1, 10, 4, 0.078029, 
1, 1, 3, 2, 10, 7, 0.025292, 
1, 1, 3, 3, 10, 36, 0.078029, 
1, 1, 3, 4, 10, 43, 0.078029, 
1, 1, 3, 5, 10, 43, 0.136927, 
1, 1, 3, 6, 10, 51, 0.025292, 
1, 1, 3, 7, 10, 59, 0.062307, 
1, 1, 3, 8, 10, 139, 0.078029, 
1, 1, 3, 9, 10, 156, 0.126343, 
1, 1, 3, 1, 11, 5, 0.147427, 
1, 1, 3, 2, 11, 15, 0.078029, 
1, 1, 3, 3, 11, 51, 0.078029, 
1, 1, 3, 4, 11, 11, 0.078029, 
1, 1, 3, 5, 11, 43, 0.136927, 
1, 1, 3, 6, 11, 123, 0.074804, 
1, 1, 3, 7, 11, 122, 0.078029, 
1, 1, 3, 8, 11, 59, 0.025292, 
1, 1, 3, 9, 11, 165, 0.057301, 
1, 1, 3, 1, 12, 5, 0.078029, 
1, 1, 3, 2, 12, 15, 0.078029, 
1, 1, 3, 3, 12, 24, 0.078029, 
1, 1, 3, 4, 12, 35, 0.078029, 
1, 1, 3, 5, 12, 58, 0.057301, 
1, 1, 3, 6, 12, 57, 0.062307, 
1, 1, 3, 7, 12, 101, 0.078029, 
1, 1, 3, 8, 12, 155, 0.057301, 
1, 1, 3, 9, 12, 93, 0.074804, 
1, 1, 3, 1, 13, 9, 0.078029, 
1, 1, 3, 2, 13, 25, 0.083117, 
1, 1, 3, 3, 13, 24, 0.078029, 
1, 1, 3, 4, 13, 27, 0.078029, 
1, 1, 3, 5, 13, 83, 0.057301, 
1, 1, 3, 6, 13, 63, 0.126343, 
1, 1, 3, 7, 13, 73, 0.025292, 
1, 1, 3, 8, 13, 67, 0.079808, 
1, 1, 3, 9, 13, 111, 0.074804, 
1, 1, 3, 1, 14, 9, 0.078029, 
1, 1, 3, 2, 14, 23, 0.078029, 
1, 1, 3, 3, 14, 15, 0.078029, 
1, 1, 3, 4, 14, 59, 0.083117, 
1, 1, 3, 5, 14, 148, 0.057301, 
1, 1, 3, 6, 14, 63, 0.078029, 
1, 1, 3, 7, 14, 17, 0.078029, 
1, 1, 3, 8, 14, 107, 0.078029, 
1, 1, 3, 9, 14, 165, 0.057301, 
1, 1, 3, 1, 15, 5, 0.078029, 
1, 1, 3, 2, 15, 15, 0.078029, 
1, 1, 3, 3, 15, 6, 0.078029, 
1, 1, 3, 4, 15, 55, 0.078029, 
1, 1, 3, 5, 15, 63, 0.078029, 
1, 1, 3, 6, 15, 75, 0.078029, 
1, 1, 3, 7, 15, 129, 0.025292, 
1, 1, 3, 8, 15, 91, 0.057301, 
1, 1, 3, 9, 15, 120, 0.057301, 
1, 1, 4, 1, 1, 6, 0.025292, 
1, 1, 4, 2, 1, 8, 0.025292, 
1, 1, 4, 3, 1, 10, 0.025292, 
1, 1, 4, 4, 1, 12, 0.025292, 
1, 1, 4, 5, 1, 9, 0.057301, 
1, 1, 4, 6, 1, 16, 0.025292, 
1, 1, 4, 7, 1, 18, 0.025292, 
1, 1, 4, 8, 1, 12, 0.057301, 
1, 1, 4, 9, 1, 22, 0.025292, 
1, 1, 4, 1, 2, 5, 0.057301, 
1, 1, 4, 2, 2, 6, 0.057301, 
1, 1, 4, 3, 2, 13, 0.057301, 
1, 1, 4, 4, 2, 24, 0.057301, 
1, 1, 4, 5, 2, 24, 0.025292, 
1, 1, 4, 6, 2, 22, 0.025292, 
1, 1, 4, 7, 2, 25, 0.025292, 
1, 1, 4, 8, 2, 36, 0.074804, 
1, 1, 4, 9, 2, 40, 0.025292, 
1, 1, 4, 1, 3, 6, 0.136927, 
1, 1, 4, 2, 3, 10, 0.057301, 
1, 1, 4, 3, 3, 22, 0.025292, 
1, 1, 4, 4, 3, 12, 0.057301, 
1, 1, 4, 5, 3, 34, 0.025292, 
1, 1, 4, 6, 3, 28, 0.025292, 
1, 1, 4, 7, 3, 25, 0.025292, 
1, 1, 4, 8, 3, 44, 0.074804, 
1, 1, 4, 9, 3, 40, 0.025292, 
1, 1, 4, 1, 4, 5, 0.078029, 
1, 1, 4, 2, 4, 8, 0.083117, 
1, 1, 4, 3, 4, 16, 0.074804, 
1, 1, 4, 4, 4, 28, 0.074804, 
1, 1, 4, 5, 4, 34, 0.083117, 
1, 1, 4, 6, 4, 34, 0.025292, 
1, 1, 4, 7, 4, 25, 0.025292, 
1, 1, 4, 8, 4, 68, 0.074804, 
1, 1, 4, 9, 4, 58, 0.025292, 
1, 1, 4, 1, 5, 5, 0.078029, 
1, 1, 4, 2, 5, 16, 0.025292, 
1, 1, 4, 3, 5, 22, 0.057301, 
1, 1, 4, 4, 5, 48, 0.083117, 
1, 1, 4, 5, 5, 29, 0.074804, 
1, 1, 4, 6, 5, 46, 0.074804, 
1, 1, 4, 7, 5, 74, 0.074804, 
1, 1, 4, 8, 5, 108, 0.074804, 
1, 1, 4, 9, 5, 58, 0.025292, 
1, 1, 4, 1, 6, 13, 0.078029, 
1, 1, 4, 2, 6, 20, 0.078029, 
1, 1, 4, 3, 6, 31, 0.078029, 
1, 1, 4, 4, 6, 24, 0.057301, 
1, 1, 4, 5, 6, 59, 0.083117, 
1, 1, 4, 6, 6, 70, 0.074804, 
1, 1, 4, 7, 6, 53, 0.074804, 
1, 1, 4, 8, 6, 100, 0.074804, 
1, 1, 4, 9, 6, 112, 0.025292, 
1, 1, 4, 1, 7, 5, 0.078029, 
1, 1, 4, 2, 7, 20, 0.078029, 
1, 1, 4, 3, 7, 28, 0.057301, 
1, 1, 4, 4, 7, 12, 0.057301, 
1, 1, 4, 5, 7, 34, 0.074804, 
1, 1, 4, 6, 7, 46, 0.136927, 
1, 1, 4, 7, 7, 46, 0.074804, 
1, 1, 4, 8, 7, 76, 0.074804, 
1, 1, 4, 9, 7, 148, 0.074804, 
1, 1, 4, 1, 8, 5, 0.078029, 
1, 1, 4, 2, 8, 8, 0.078029, 
1, 1, 4, 3, 8, 19, 0.083117, 
1, 1, 4, 4, 8, 44, 0.074804, 
1, 1, 4, 5, 8, 49, 0.074804, 
1, 1, 4, 6, 8, 88, 0.057301, 
1, 1, 4, 7, 8, 46, 0.074804, 
1, 1, 4, 8, 8, 140, 0.074804, 
1, 1, 4, 9, 8, 121, 0.057301, 
1, 1, 4, 1, 9, 9, 0.078029, 
1, 1, 4, 2, 9, 16, 0.078029, 
1, 1, 4, 3, 9, 19, 0.078029, 
1, 1, 4, 4, 9, 20, 0.078029, 
1, 1, 4, 5, 9, 69, 0.057301, 
1, 1, 4, 6, 9, 70, 0.057301, 
1, 1, 4, 7, 9, 130, 0.074804, 
1, 1, 4, 8, 9, 84, 0.070835, 
1, 1, 4, 9, 9, 67, 0.025292, 
1, 1, 4, 1, 10, 6, 0.078029, 
1, 1, 4, 2, 10, 16, 0.078029, 
1, 1, 4, 3, 10, 19, 0.078029, 
1, 1, 4, 4, 10, 28, 0.078029, 
1, 1, 4, 5, 10, 29, 0.136927, 
1, 1, 4, 6, 10, 64, 0.057301, 
1, 1, 4, 7, 10, 81, 0.078029, 
1, 1, 4, 8, 10, 116, 0.078029, 
1, 1, 4, 9, 10, 130, 0.025292, 
1, 1, 4, 1, 11, 6, 0.078029, 
1, 1, 4, 2, 11, 16, 0.078029, 
1, 1, 4, 3, 11, 37, 0.078029, 
1, 1, 4, 4, 11, 32, 0.078029, 
1, 1, 4, 5, 11, 39, 0.057301, 
1, 1, 4, 6, 11, 46, 0.074804, 
1, 1, 4, 7, 11, 74, 0.074804, 
1, 1, 4, 8, 11, 76, 0.025292, 
1, 1, 4, 9, 11, 184, 0.057301, 
1, 1, 4, 1, 12, 5, 0.078029, 
1, 1, 4, 2, 12, 8, 0.078029, 
1, 1, 4, 3, 12, 10, 0.078029, 
1, 1, 4, 4, 12, 12, 0.062307, 
1, 1, 4, 5, 12, 89, 0.057301, 
1, 1, 4, 6, 12, 100, 0.074804, 
1, 1, 4, 7, 12, 88, 0.062307, 
1, 1, 4, 8, 12, 180, 0.057301, 
1, 1, 4, 9, 12, 112, 0.078029, 
1, 1, 4, 1, 13, 10, 0.078029, 
1, 1, 4, 2, 13, 6, 0.078029, 
1, 1, 4, 3, 13, 10, 0.078029, 
1, 1, 4, 4, 13, 36, 0.078029, 
1, 1, 4, 5, 13, 49, 0.078029, 
1, 1, 4, 6, 13, 70, 0.074804, 
1, 1, 4, 7, 13, 95, 0.062307, 
1, 1, 4, 8, 13, 68, 0.057301, 
1, 1, 4, 9, 13, 103, 0.078029, 
1, 1, 4, 1, 14, 6, 0.078029, 
1, 1, 4, 2, 14, 16, 0.078029, 
1, 1, 4, 3, 14, 37, 0.078029, 
1, 1, 4, 4, 14, 64, 0.078029, 
1, 1, 4, 5, 14, 34, 0.078029, 
1, 1, 4, 6, 14, 64, 0.078029, 
1, 1, 4, 7, 14, 53, 0.057301, 
1, 1, 4, 8, 14, 164, 0.057301, 
1, 1, 4, 9, 14, 139, 0.025292, 
1, 1, 4, 1, 15, 5, 0.078029, 
1, 1, 4, 2, 15, 24, 0.126343, 
1, 1, 4, 3, 15, 31, 0.083117, 
1, 1, 4, 4, 15, 8, 0.078029, 
1, 1, 4, 5, 15, 49, 0.078029, 
1, 1, 4, 6, 15, 64, 0.078029, 
1, 1, 4, 7, 15, 88, 0.057301, 
1, 1, 4, 8, 15, 100, 0.057301, 
1, 1, 4, 9, 15, 112, 0.074804, 
1, 1, 5, 1, 1, 6, 0.126343, 
1, 1, 5, 2, 1, 7, 0.126343, 
1, 1, 5, 3, 1, 8, 0.126343, 
1, 1, 5, 4, 1, 13, 0.057301, 
1, 1, 5, 5, 1, 20, 0.057301, 
1, 1, 5, 6, 1, 23, 0.057301, 
1, 1, 5, 7, 1, 19, 0.025292, 
1, 1, 5, 8, 1, 13, 0.126343, 
1, 1, 5, 9, 1, 23, 0.025292, 
1, 1, 5, 1, 2, 6, 0.126343, 
1, 1, 5, 2, 2, 7, 0.126343, 
1, 1, 5, 3, 2, 14, 0.078029, 
1, 1, 5, 4, 2, 17, 0.057301, 
1, 1, 5, 5, 2, 25, 0.025292, 
1, 1, 5, 6, 2, 35, 0.025292, 
1, 1, 5, 7, 2, 19, 0.057301, 
1, 1, 5, 8, 2, 21, 0.025292, 
1, 1, 5, 9, 2, 41, 0.025292, 
1, 1, 5, 1, 3, 6, 0.078029, 
1, 1, 5, 2, 3, 9, 0.078029, 
