1, 1, 9, 4, 5, 0.075191, 
1, 1, 9, 5, 10, 0.057508, 
1, 1, 9, 6, 10, 0.045026, 
1, 1, 9, 7, 11, 0.037232, 
1, 1, 9, 8, 9, 0.075279, 
1, 1, 9, 9, 12, 0.029803, 
1, 1, 9, 10, 13, 0.030107, 
1, 1, 10, 1, 1, 0.078177, 
1, 1, 10, 2, 3, 0.084447, 
1, 1, 10, 3, 4, 0.031918, 
1, 1, 10, 4, 8, 0.044966, 
1, 1, 10, 5, 9, 0.043428, 
1, 1, 10, 6, 9, 0.029536, 
1, 1, 10, 7, 9, 0.044695, 
1, 1, 10, 8, 11, 0.030544, 
1, 1, 10, 9, 13, 0.028270, 
1, 1, 10, 10, 15, 0.030707, 
1, 2, 2, 1, 1, 0.031574, 
1, 2, 2, 2, 2, 0.076463, 
1, 2, 2, 3, 3, 0.037265, 
1, 2, 2, 4, 4, 0.055591, 
1, 2, 2, 5, 5, 0.043405, 
1, 2, 2, 6, 6, 0.007764, 
1, 2, 2, 7, 7, 0.150947, 
1, 2, 2, 8, 8, 0.009075, 
1, 2, 2, 9, 9, 0.008877, 
1, 2, 2, 10, 10, 0.008506, 
1, 2, 3, 1, 1, 0.039201, 
1, 2, 3, 2, 4, 0.009779, 
1, 2, 3, 3, 5, 0.009293, 
1, 2, 3, 4, 6, 0.011116, 
1, 2, 3, 5, 9, 0.012253, 
1, 2, 3, 6, 9, 0.008555, 
1, 2, 3, 7, 11, 0.010335, 
1, 2, 3, 8, 10, 0.013175, 
1, 2, 3, 9, 13, 0.010912, 
1, 2, 3, 10, 14, 0.012282, 
1, 2, 4, 1, 1, 0.029846, 
1, 2, 4, 2, 3, 0.036509, 
1, 2, 4, 3, 4, 0.038558, 
1, 2, 4, 4, 4, 0.035474, 
1, 2, 4, 5, 10, 0.010807, 
1, 2, 4, 6, 11, 0.008656, 
1, 2, 4, 7, 13, 0.032333, 
1, 2, 4, 8, 13, 0.012910, 
1, 2, 4, 9, 13, 0.010199, 
1, 2, 4, 10, 18, 0.034645, 
1, 2, 5, 1, 2, 0.116912, 
1, 2, 5, 2, 4, 0.009779, 
1, 2, 5, 3, 4, 0.128354, 
1, 2, 5, 4, 7, 0.009463, 
1, 2, 5, 5, 9, 0.012259, 
1, 2, 5, 6, 10, 0.009639, 
1, 2, 5, 7, 11, 0.007967, 
1, 2, 5, 8, 12, 0.005462, 
1, 2, 5, 9, 12, 0.008316, 
1, 2, 5, 10, 14, 0.010148, 
1, 2, 6, 1, 2, 0.033430, 
1, 2, 6, 2, 3, 0.017658, 
1, 2, 6, 3, 5, 0.010930, 
1, 2, 6, 4, 5, 0.020114, 
1, 2, 6, 5, 8, 0.016385, 
1, 2, 6, 6, 9, 0.011570, 
1, 2, 6, 7, 8, 0.038267, 
1, 2, 6, 8, 13, 0.008654, 
1, 2, 6, 9, 15, 0.010034, 
1, 2, 6, 10, 19, 0.011758, 
1, 2, 7, 1, 2, 0.031461, 
1, 2, 7, 2, 3, 0.019223, 
1, 2, 7, 3, 5, 0.009293, 
1, 2, 7, 4, 6, 0.039764, 
1, 2, 7, 5, 7, 0.029138, 
1, 2, 7, 6, 8, 0.014209, 
1, 2, 7, 7, 9, 0.023036, 
1, 2, 7, 8, 10, 0.006853, 
1, 2, 7, 9, 13, 0.024199, 
1, 2, 7, 10, 13, 0.013387, 
1, 2, 8, 1, 2, 0.033430, 
1, 2, 8, 2, 2, 0.038761, 
1, 2, 8, 3, 3, 0.072594, 
1, 2, 8, 4, 5, 0.012379, 
1, 2, 8, 5, 8, 0.019444, 
1, 2, 8, 6, 8, 0.025714, 
1, 2, 8, 7, 13, 0.011265, 
1, 2, 8, 8, 11, 0.016209, 
1, 2, 8, 9, 15, 0.011731, 
1, 2, 8, 10, 16, 0.008217, 
1, 2, 9, 1, 1, 0.038458, 
1, 2, 9, 2, 3, 0.021393, 
1, 2, 9, 3, 4, 0.026259, 
1, 2, 9, 4, 8, 0.009707, 
1, 2, 9, 5, 10, 0.009834, 
1, 2, 9, 6, 11, 0.011504, 
1, 2, 9, 7, 10, 0.035418, 
1, 2, 9, 8, 12, 0.019870, 
1, 2, 9, 9, 12, 0.011645, 
1, 2, 9, 10, 18, 0.009394, 
1, 2, 10, 1, 1, 0.145564, 
1, 2, 10, 2, 4, 0.010439, 
1, 2, 10, 3, 5, 0.009643, 
1, 2, 10, 4, 5, 0.016286, 
1, 2, 10, 5, 6, 0.048421, 
1, 2, 10, 6, 10, 0.009544, 
1, 2, 10, 7, 11, 0.010691, 
1, 2, 10, 8, 12, 0.010590, 
1, 2, 10, 9, 13, 0.010787, 
1, 2, 10, 10, 17, 0.012358, 
1, 3, 2, 1, 1, 0.109953, 
1, 3, 2, 2, 2, 0.106803, 
1, 3, 2, 3, 3, 0.053018, 
1, 3, 2, 4, 4, 0.119618, 
1, 3, 2, 5, 5, 0.047775, 
1, 3, 2, 6, 6, 0.046001, 
1, 3, 2, 7, 7, 0.055497, 
1, 3, 2, 8, 8, 0.027883, 
1, 3, 2, 9, 9, 0.056563, 
1, 3, 2, 10, 10, 0.055235, 
1, 3, 3, 1, 1, 0.109721, 
1, 3, 3, 2, 3, 0.048132, 
1, 3, 3, 3, 5, 0.057227, 
1, 3, 3, 4, 6, 0.056474, 
1, 3, 3, 5, 9, 0.044367, 
1, 3, 3, 6, 8, 0.023402, 
1, 3, 3, 7, 10, 0.056875, 
1, 3, 3, 8, 9, 0.106061, 
1, 3, 3, 9, 14, 0.031105, 
1, 3, 3, 10, 15, 0.034024, 
1, 3, 4, 1, 1, 0.109721, 
1, 3, 4, 2, 2, 0.109953, 
1, 3, 4, 3, 4, 0.033812, 
1, 3, 4, 4, 5, 0.052763, 
1, 3, 4, 5, 7, 0.048981, 
1, 3, 4, 6, 8, 0.023855, 
1, 3, 4, 7, 10, 0.047818, 
1, 3, 4, 8, 14, 0.028523, 
1, 3, 4, 9, 12, 0.040155, 
1, 3, 4, 10, 15, 0.033535, 
1, 3, 5, 1, 1, 0.109721, 
1, 3, 5, 2, 4, 0.063841, 
1, 3, 5, 3, 4, 0.032153, 
1, 3, 5, 4, 5, 0.108265, 
1, 3, 5, 5, 7, 0.022953, 
1, 3, 5, 6, 8, 0.056608, 
1, 3, 5, 7, 10, 0.031100, 
1, 3, 5, 8, 12, 0.031016, 
1, 3, 5, 9, 15, 0.029424, 
1, 3, 5, 10, 11, 0.056535, 
1, 3, 6, 1, 1, 0.104053, 
1, 3, 6, 2, 2, 0.105470, 
1, 3, 6, 3, 4, 0.052631, 
1, 3, 6, 4, 6, 0.056231, 
1, 3, 6, 5, 6, 0.113414, 
1, 3, 6, 6, 9, 0.051827, 
1, 3, 6, 7, 11, 0.052577, 
1, 3, 6, 8, 13, 0.022661, 
1, 3, 6, 9, 14, 0.063368, 
1, 3, 6, 10, 11, 0.033488, 
1, 3, 7, 1, 1, 0.109953, 
1, 3, 7, 2, 3, 0.055462, 
1, 3, 7, 3, 5, 0.120330, 
1, 3, 7, 4, 7, 0.065837, 
1, 3, 7, 5, 7, 0.057207, 
1, 3, 7, 6, 10, 0.057933, 
1, 3, 7, 7, 7, 0.107218, 
1, 3, 7, 8, 11, 0.056377, 
1, 3, 7, 9, 16, 0.023137, 
1, 3, 7, 10, 14, 0.056705, 
1, 3, 8, 1, 1, 0.109721, 
1, 3, 8, 2, 2, 0.103863, 
1, 3, 8, 3, 5, 0.112830, 
1, 3, 8, 4, 6, 0.057227, 
1, 3, 8, 5, 8, 0.023470, 
1, 3, 8, 6, 10, 0.033960, 
1, 3, 8, 7, 10, 0.023978, 
1, 3, 8, 8, 12, 0.022578, 
1, 3, 8, 9, 14, 0.053050, 
1, 3, 8, 10, 12, 0.058817, 
1, 3, 9, 1, 2, 0.057604, 
1, 3, 9, 2, 2, 0.109721, 
1, 3, 9, 3, 5, 0.057423, 
1, 3, 9, 4, 6, 0.031826, 
1, 3, 9, 5, 7, 0.109992, 
1, 3, 9, 6, 9, 0.109017, 
1, 3, 9, 7, 10, 0.048952, 
1, 3, 9, 8, 14, 0.028697, 
1, 3, 9, 9, 14, 0.036341, 
1, 3, 9, 10, 14, 0.031036, 
1, 3, 10, 1, 2, 0.032674, 
1, 3, 10, 2, 3, 0.031999, 
1, 3, 10, 3, 4, 0.032746, 
1, 3, 10, 4, 7, 0.032824, 
1, 3, 10, 5, 10, 0.037519, 
1, 3, 10, 6, 9, 0.032675, 
1, 3, 10, 7, 12, 0.023530, 
1, 3, 10, 8, 10, 0.053986, 
1, 3, 10, 9, 11, 0.040851, 
1, 3, 10, 10, 16, 0.029167, 
1, 4, 2, 1, 1, 0.127840, 
1, 4, 2, 2, 2, 0.125183, 
1, 4, 2, 3, 3, 0.124424, 
1, 4, 2, 4, 4, 0.125972, 
1, 4, 2, 5, 5, 0.126260, 
1, 4, 2, 6, 6, 0.124835, 
1, 4, 2, 7, 7, 0.126607, 
1, 4, 2, 8, 8, 0.126820, 
1, 4, 2, 9, 9, 0.125500, 
1, 4, 2, 10, 10, 0.127493, 
1, 4, 3, 1, 1, 0.130114, 
1, 4, 3, 2, 3, 0.123761, 
1, 4, 3, 3, 3, 0.128251, 
1, 4, 3, 4, 6, 0.124498, 
1, 4, 3, 5, 10, 0.123967, 
1, 4, 3, 6, 9, 0.125319, 
1, 4, 3, 7, 10, 0.125944, 
1, 4, 3, 8, 13, 0.123496, 
1, 4, 3, 9, 12, 0.126212, 
1, 4, 3, 10, 13, 0.126924, 
1, 4, 4, 1, 1, 0.127840, 
1, 4, 4, 2, 2, 0.130454, 
1, 4, 4, 3, 4, 0.126959, 
1, 4, 4, 4, 6, 0.125658, 
1, 4, 4, 5, 6, 0.126646, 
1, 4, 4, 6, 9, 0.126129, 
1, 4, 4, 7, 8, 0.127081, 
1, 4, 4, 8, 12, 0.126115, 
1, 4, 4, 9, 12, 0.125130, 
1, 4, 4, 10, 17, 0.123376, 
1, 4, 5, 1, 1, 0.127840, 
1, 4, 5, 2, 2, 0.128927, 
1, 4, 5, 3, 5, 0.128847, 
1, 4, 5, 4, 5, 0.128362, 
1, 4, 5, 5, 7, 0.126157, 
1, 4, 5, 6, 9, 0.125650, 
1, 4, 5, 7, 11, 0.126456, 
1, 4, 5, 8, 10, 0.126465, 
1, 4, 5, 9, 14, 0.125775, 
1, 4, 5, 10, 14, 0.126072, 
1, 4, 6, 1, 2, 0.119079, 
1, 4, 6, 2, 2, 0.129555, 
1, 4, 6, 3, 5, 0.123351, 
1, 4, 6, 4, 7, 0.125828, 
1, 4, 6, 5, 7, 0.127201, 
1, 4, 6, 6, 8, 0.126346, 
1, 4, 6, 7, 9, 0.125709, 
1, 4, 6, 8, 10, 0.126222, 
1, 4, 6, 9, 14, 0.124287, 
1, 4, 6, 10, 15, 0.124967, 
1, 4, 7, 1, 2, 0.119079, 
1, 4, 7, 2, 2, 0.128927, 
1, 4, 7, 3, 5, 0.122868, 
1, 4, 7, 4, 7, 0.126637, 
1, 4, 7, 5, 7, 0.125040, 
1, 4, 7, 6, 9, 0.125188, 
1, 4, 7, 7, 10, 0.128002, 
1, 4, 7, 8, 10, 0.127044, 
1, 4, 7, 9, 12, 0.126415, 
1, 4, 7, 10, 15, 0.124454, 
1, 4, 8, 1, 2, 0.119079, 
1, 4, 8, 2, 3, 0.125624, 
1, 4, 8, 3, 5, 0.122077, 
1, 4, 8, 4, 8, 0.120257, 
1, 4, 8, 5, 7, 0.125720, 
1, 4, 8, 6, 9, 0.126158, 
1, 4, 8, 7, 11, 0.124812, 
1, 4, 8, 8, 12, 0.085261, 
1, 4, 8, 9, 12, 0.125738, 
1, 4, 8, 10, 17, 0.123579, 
1, 4, 9, 1, 2, 0.119079, 
1, 4, 9, 2, 3, 0.125267, 
1, 4, 9, 3, 4, 0.126020, 
1, 4, 9, 4, 5, 0.127322, 
1, 4, 9, 5, 7, 0.126644, 
1, 4, 9, 6, 9, 0.085246, 
1, 4, 9, 7, 9, 0.126124, 
1, 4, 9, 8, 11, 0.127312, 
1, 4, 9, 9, 12, 0.126480, 
1, 4, 9, 10, 16, 0.125796, 
1, 4, 10, 1, 1, 0.127374, 
1, 4, 10, 2, 3, 0.125795, 
1, 4, 10, 3, 4, 0.125983, 
1, 4, 10, 4, 5, 0.126387, 
1, 4, 10, 5, 6, 0.127646, 
1, 4, 10, 6, 8, 0.126002, 
1, 4, 10, 7, 9, 0.126802, 
1, 4, 10, 8, 11, 0.126911, 
1, 4, 10, 9, 14, 0.124846, 
1, 4, 10, 10, 14, 0.052065, 
1, 5, 2, 1, 1, 0.180522, 
1, 5, 2, 2, 2, 0.181678, 
1, 5, 2, 3, 3, 0.183584, 
1, 5, 2, 4, 4, 0.166837, 
1, 5, 2, 5, 5, 0.181413, 
1, 5, 2, 6, 6, 0.118817, 
1, 5, 2, 7, 7, 0.164489, 
1, 5, 2, 8, 8, 0.182368, 
1, 5, 2, 9, 9, 0.133408, 
1, 5, 2, 10, 10, 0.182574, 
1, 5, 3, 1, 1, 0.184045, 
1, 5, 3, 2, 2, 0.182659, 
1, 5, 3, 3, 3, 0.186111, 
1, 5, 3, 4, 5, 0.180483, 
1, 5, 3, 5, 6, 0.180105, 
1, 5, 3, 6, 7, 0.178457, 
1, 5, 3, 7, 8, 0.153898, 
1, 5, 3, 8, 10, 0.153164, 
1, 5, 3, 9, 12, 0.153191, 
1, 5, 3, 10, 12, 0.151413, 
1, 5, 4, 1, 2, 0.179474, 
1, 5, 4, 2, 3, 0.164905, 
1, 5, 4, 3, 4, 0.166478, 
1, 5, 4, 4, 4, 0.184956, 
1, 5, 4, 5, 5, 0.180488, 
1, 5, 4, 6, 6, 0.181568, 
1, 5, 4, 7, 8, 0.180612, 
1, 5, 4, 8, 10, 0.151757, 
1, 5, 4, 9, 10, 0.181482, 
1, 5, 4, 10, 11, 0.131013, 
1, 5, 5, 1, 1, 0.180522, 
1, 5, 5, 2, 2, 0.184938, 
1, 5, 5, 3, 3, 0.182350, 
1, 5, 5, 4, 6, 0.162884, 
1, 5, 5, 5, 9, 0.160599, 
1, 5, 5, 6, 7, 0.182302, 
1, 5, 5, 7, 8, 0.181945, 
1, 5, 5, 8, 10, 0.152927, 
1, 5, 5, 9, 10, 0.180943, 
1, 5, 5, 10, 14, 0.132359, 
1, 5, 6, 1, 1, 0.180522, 
1, 5, 6, 2, 3, 0.186689, 
1, 5, 6, 3, 4, 0.178216, 
1, 5, 6, 4, 5, 0.179661, 
1, 5, 6, 5, 6, 0.179911, 
1, 5, 6, 6, 7, 0.162985, 
1, 5, 6, 7, 8, 0.205898, 
1, 5, 6, 8, 9, 0.153277, 
1, 5, 6, 9, 11, 0.135554, 
1, 5, 6, 10, 11, 0.111000, 
1, 5, 7, 1, 1, 0.185673, 
1, 5, 7, 2, 2, 0.182577, 
1, 5, 7, 3, 3, 0.182245, 
1, 5, 7, 4, 6, 0.164678, 
1, 5, 7, 5, 6, 0.164847, 
1, 5, 7, 6, 7, 0.134454, 
1, 5, 7, 7, 8, 0.164248, 
1, 5, 7, 8, 8, 0.184206, 
1, 5, 7, 9, 11, 0.152631, 
1, 5, 7, 10, 13, 0.166698, 
1, 5, 8, 1, 1, 0.180522, 
1, 5, 8, 2, 2, 0.179804, 
1, 5, 8, 3, 3, 0.185079, 
1, 5, 8, 4, 5, 0.165030, 
1, 5, 8, 5, 6, 0.179797, 
1, 5, 8, 6, 7, 0.124164, 
1, 5, 8, 7, 8, 0.117122, 
1, 5, 8, 8, 9, 0.153973, 
1, 5, 8, 9, 11, 0.118950, 
1, 5, 8, 10, 12, 0.134837, 
1, 5, 9, 1, 1, 0.180522, 
1, 5, 9, 2, 2, 0.180522, 
1, 5, 9, 3, 3, 0.183939, 
1, 5, 9, 4, 6, 0.158683, 
1, 5, 9, 5, 6, 0.159285, 
1, 5, 9, 6, 6, 0.180471, 
1, 5, 9, 7, 8, 0.134019, 
1, 5, 9, 8, 9, 0.118234, 
1, 5, 9, 9, 9, 0.182048, 
1, 5, 9, 10, 13, 0.159289, 
1, 5, 10, 1, 2, 0.173775, 
1, 5, 10, 2, 3, 0.178529, 
1, 5, 10, 3, 3, 0.180418, 
1, 5, 10, 4, 4, 0.181204, 
1, 5, 10, 5, 6, 0.183258, 
1, 5, 10, 6, 8, 0.180623, 
1, 5, 10, 7, 7, 0.184104, 
1, 5, 10, 8, 9, 0.153449, 
1, 5, 10, 9, 12, 0.154339, 
1, 5, 10, 10, 11, 0.161874, 
1, 6, 2, 1, 1, 0.046770, 
1, 6, 2, 2, 2, 0.049001, 
1, 6, 2, 3, 3, 0.045541, 
1, 6, 2, 4, 4, 0.047535, 
1, 6, 2, 5, 5, 0.045216, 
1, 6, 2, 6, 6, 0.047963, 
1, 6, 2, 7, 7, 0.045285, 
1, 6, 2, 8, 8, 0.046919, 
1, 6, 2, 9, 9, 0.046430, 
1, 6, 2, 10, 10, 0.044437, 
1, 6, 3, 1, 1, 0.048722, 
1, 6, 3, 2, 2, 0.047692, 
1, 6, 3, 3, 3, 0.048332, 
1, 6, 3, 4, 5, 0.045846, 
1, 6, 3, 5, 8, 0.044569, 
1, 6, 3, 6, 8, 0.045834, 
1, 6, 3, 7, 10, 0.044825, 
1, 6, 3, 8, 10, 0.045990, 
1, 6, 3, 9, 16, 0.042711, 
1, 6, 3, 10, 13, 0.045753, 
1, 6, 4, 1, 1, 0.046711, 
1, 6, 4, 2, 3, 0.047290, 
1, 6, 4, 3, 5, 0.041468, 
1, 6, 4, 4, 8, 0.041326, 
1, 6, 4, 5, 9, 0.044976, 
1, 6, 4, 6, 10, 0.043441, 
1, 6, 4, 7, 11, 0.044100, 
1, 6, 4, 8, 11, 0.044650, 
1, 6, 4, 9, 11, 0.045834, 
1, 6, 4, 10, 17, 0.043024, 
1, 6, 5, 1, 2, 0.039859, 
1, 6, 5, 2, 2, 0.049001, 
1, 6, 5, 3, 4, 0.045376, 
1, 6, 5, 4, 5, 0.048152, 
1, 6, 5, 5, 7, 0.045179, 
1, 6, 5, 6, 9, 0.044125, 
1, 6, 5, 7, 7, 0.047974, 
1, 6, 5, 8, 11, 0.044147, 
1, 6, 5, 9, 10, 0.046212, 
1, 6, 5, 10, 14, 0.044793, 
1, 6, 6, 1, 1, 0.046770, 
1, 6, 6, 2, 3, 0.043452, 
1, 6, 6, 3, 4, 0.048977, 
1, 6, 6, 4, 7, 0.042350, 
1, 6, 6, 5, 7, 0.043868, 
1, 6, 6, 6, 11, 0.043681, 
1, 6, 6, 7, 10, 0.044320, 
1, 6, 6, 8, 10, 0.045101, 
1, 6, 6, 9, 12, 0.045281, 
1, 6, 6, 10, 14, 0.044939, 
1, 6, 7, 1, 2, 0.039859, 
1, 6, 7, 2, 3, 0.043432, 
1, 6, 7, 3, 5, 0.042961, 
1, 6, 7, 4, 6, 0.044869, 
1, 6, 7, 5, 5, 0.048007, 
1, 6, 7, 6, 9, 0.044441, 
1, 6, 7, 7, 10, 0.043538, 
1, 6, 7, 8, 12, 0.044663, 
1, 6, 7, 9, 12, 0.045444, 
1, 6, 7, 10, 15, 0.045210, 
1, 6, 8, 1, 1, 0.048771, 
1, 6, 8, 2, 3, 0.043607, 
1, 6, 8, 3, 5, 0.043030, 
1, 6, 8, 4, 5, 0.044559, 
1, 6, 8, 5, 7, 0.046583, 
1, 6, 8, 6, 9, 0.043052, 
1, 6, 8, 7, 9, 0.046258, 
1, 6, 8, 8, 11, 0.045322, 
1, 6, 8, 9, 12, 0.044362, 
1, 6, 8, 10, 15, 0.043275, 
1, 6, 9, 1, 2, 0.039859, 
1, 6, 9, 2, 2, 0.046006, 
1, 6, 9, 3, 4, 0.044604, 
1, 6, 9, 4, 7, 0.042660, 
1, 6, 9, 5, 7, 0.044624, 
1, 6, 9, 6, 10, 0.044775, 
1, 6, 9, 7, 8, 0.046622, 
1, 6, 9, 8, 12, 0.045820, 
1, 6, 9, 9, 13, 0.044598, 
1, 6, 9, 10, 15, 0.044072, 
1, 6, 10, 1, 2, 0.041561, 
1, 6, 10, 2, 3, 0.043776, 
1, 6, 10, 3, 5, 0.042443, 
1, 6, 10, 4, 6, 0.047199, 
1, 6, 10, 5, 6, 0.045255, 
1, 6, 10, 6, 7, 0.045995, 
1, 6, 10, 7, 9, 0.045427, 
1, 6, 10, 8, 12, 0.044172, 
1, 6, 10, 9, 14, 0.044416, 
1, 6, 10, 10, 15, 0.044614, 
1, 7, 2, 1, 1, 0.386279, 
1, 7, 2, 2, 2, 0.220941, 
1, 7, 2, 3, 3, 0.186893, 
1, 7, 2, 4, 4, 0.101682, 
1, 7, 2, 5, 5, 0.123920, 
1, 7, 2, 6, 6, 0.168303, 
1, 7, 2, 7, 7, 0.348533, 
1, 7, 2, 8, 8, 0.121226, 
1, 7, 2, 9, 9, 0.232829, 
1, 7, 2, 10, 10, 0.098926, 
1, 7, 3, 1, 1, 0.396144, 
1, 7, 3, 2, 4, 0.185398, 
1, 7, 3, 3, 6, 0.232762, 
1, 7, 3, 4, 7, 0.117604, 
1, 7, 3, 5, 10, 0.131813, 
1, 7, 3, 6, 10, 0.234942, 
1, 7, 3, 7, 12, 0.111529, 
1, 7, 3, 8, 14, 0.111325, 
1, 7, 3, 9, 15, 0.142908, 
1, 7, 3, 10, 18, 0.113995, 
1, 7, 4, 1, 2, 0.185572, 
1, 7, 4, 2, 5, 0.107944, 
1, 7, 4, 3, 6, 0.124707, 
1, 7, 4, 4, 7, 0.164890, 
1, 7, 4, 5, 9, 0.143953, 
1, 7, 4, 6, 12, 0.115601, 
1, 7, 4, 7, 11, 0.116829, 
1, 7, 4, 8, 15, 0.135932, 
1, 7, 4, 9, 16, 0.140023, 
1, 7, 4, 10, 17, 0.134484, 
1, 7, 5, 1, 2, 0.185223, 
1, 7, 5, 2, 4, 0.162641, 
1, 7, 5, 3, 6, 0.127160, 
1, 7, 5, 4, 8, 0.142744, 
1, 7, 5, 5, 9, 0.157853, 
1, 7, 5, 6, 10, 0.133476, 
1, 7, 5, 7, 12, 0.122598, 
1, 7, 5, 8, 13, 0.121660, 
1, 7, 5, 9, 16, 0.114526, 
1, 7, 5, 10, 20, 0.118797, 
1, 7, 6, 1, 2, 0.117731, 
1, 7, 6, 2, 3, 0.142940, 
1, 7, 6, 3, 4, 0.293733, 
1, 7, 6, 4, 8, 0.110671, 
1, 7, 6, 5, 8, 0.252013, 
1, 7, 6, 6, 11, 0.327208, 
1, 7, 6, 7, 13, 0.111919, 
1, 7, 6, 8, 16, 0.117949, 
1, 7, 6, 9, 16, 0.321979, 
1, 7, 6, 10, 18, 0.125269, 
1, 7, 7, 1, 3, 0.109409, 
1, 7, 7, 2, 4, 0.193002, 
1, 7, 7, 3, 5, 0.345693, 
1, 7, 7, 4, 7, 0.136005, 
1, 7, 7, 5, 8, 0.106756, 
1, 7, 7, 6, 13, 0.110744, 
1, 7, 7, 7, 13, 0.116053, 
1, 7, 7, 8, 14, 0.157974, 
1, 7, 7, 9, 19, 0.126902, 
1, 7, 7, 10, 20, 0.133336, 
1, 7, 8, 1, 1, 0.396144, 
1, 7, 8, 2, 3, 0.144621, 
1, 7, 8, 3, 5, 0.138274, 
1, 7, 8, 4, 6, 0.412565, 
1, 7, 8, 5, 8, 0.133513, 
1, 7, 8, 6, 12, 0.082444, 
1, 7, 8, 7, 13, 0.101791, 
1, 7, 8, 8, 15, 0.116598, 
1, 7, 8, 9, 17, 0.143522, 
1, 7, 8, 10, 19, 0.115757, 
1, 7, 9, 1, 2, 0.185572, 
1, 7, 9, 2, 4, 0.225349, 
1, 7, 9, 3, 5, 0.367607, 
1, 7, 9, 4, 7, 0.241084, 
1, 7, 9, 5, 10, 0.316950, 
1, 7, 9, 6, 11, 0.107352, 
1, 7, 9, 7, 12, 0.095887, 
1, 7, 9, 8, 15, 0.328067, 
1, 7, 9, 9, 14, 0.401667, 
1, 7, 9, 10, 21, 0.118894, 
1, 7, 10, 1, 2, 0.185572, 
1, 7, 10, 2, 3, 0.113946, 
1, 7, 10, 3, 6, 0.113804, 
1, 7, 10, 4, 7, 0.335600, 
1, 7, 10, 5, 10, 0.121762, 
1, 7, 10, 6, 10, 0.143795, 
1, 7, 10, 7, 14, 0.136558, 
1, 7, 10, 8, 15, 0.112966, 
1, 7, 10, 9, 13, 0.129981, 
1, 7, 10, 10, 17, 0.102854, 
1, 8, 2, 1, 1, 0.139225, 
1, 8, 2, 2, 2, 0.239979, 
1, 8, 2, 3, 3, 0.129464, 
1, 8, 2, 4, 4, 0.298630, 
1, 8, 2, 5, 5, 0.098738, 
1, 8, 2, 6, 6, 0.121802, 
